muni_code_5,muni_code_6,pref_code,muni_name,school_type,source_type,source_date,source_version,license_type,license_url,source_url,commercial_use,redistribution,attribution_required,attribution_text,license_status,checked_at,is_priority_target,raw_public,raw_use,special_condition
11242,112429,11,日高市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11242,112429,11,日高市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11243,112437,11,吉川市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11243,112437,11,吉川市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11245,112453,11,ふじみ野市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11245,112453,11,ふじみ野市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11246,112461,11,白岡市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11246,112461,11,白岡市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11301,113018,11,伊奈町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11301,113018,11,伊奈町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11324,113247,11,三芳町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11324,113247,11,三芳町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11327,113271,11,越生町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11327,113271,11,越生町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11341,113417,11,滑川町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11341,113417,11,滑川町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11342,113425,11,嵐山町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11342,113425,11,嵐山町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11343,113433,11,小川町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11343,113433,11,小川町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11346,113468,11,川島町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11346,113468,11,川島町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11347,113476,11,吉見町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11347,113476,11,吉見町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11348,113484,11,鳩山町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11348,113484,11,鳩山町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11361,113611,11,横瀬町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11361,113611,11,横瀬町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11362,113620,11,皆野町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11362,113620,11,皆野町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11363,113638,11,長瀞町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11363,113638,11,長瀞町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11365,113654,11,小鹿野町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11365,113654,11,小鹿野町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11369,113697,11,東秩父村,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11369,113697,11,東秩父村,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11381,113816,11,美里町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11381,113816,11,美里町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11383,113832,11,神川町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11383,113832,11,神川町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11385,113859,11,上里町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11385,113859,11,上里町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11408,114081,11,寄居町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11408,114081,11,寄居町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11442,114421,11,宮代町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11442,114421,11,宮代町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11464,114642,11,杉戸町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11464,114642,11,杉戸町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11465,114651,11,松伏町,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
11465,114651,11,松伏町,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12100,121002,12,千葉市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12100,121002,12,千葉市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12202,122025,12,銚子市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12202,122025,12,銚子市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12203,122033,12,市川市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12203,122033,12,市川市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12205,122050,12,館山市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12205,122050,12,館山市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12206,122068,12,木更津市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12206,122068,12,木更津市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12207,122076,12,松戸市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12207,122076,12,松戸市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12208,122084,12,野田市,elementary,KSJ_A27_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12208,122084,12,野田市,junior_high,KSJ_A32_2023,2023-04-01,R5,OPEN_DATA,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,true,true,true,出典：国土数値情報（小学校区・中学校区データ、2023年度）を加工して作成,CLEARED,2026-08-14,false,01公開,オープンデータ公開,
12210,122106,12,茂原市,elementary,KSJ_A27_2023,2023-04-01,R5,NO_COMMERCIAL,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A27-2023.html,false,false,true,,REJECTED,2026-08-14,false,01公開,商用利用不可,研究等（商用利用ではない）で学区境の誤差を正確に捉えない場合は公開可。
12210,122106,12,茂原市,junior_high,KSJ_A32_2023,2023-04-01,R5,NO_COMMERCIAL,https://nlftp.mlit.go.jp/ksj/gml/codelist/R5_Terms_of_use_municipality_data.xlsx,https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-A32-2023.html,false,false,true,,REJECTED,2026-08-14,false,01公開,商用利用不可,研究等（商用利用ではない）で学区境の誤差を正確に捉えない場合は公開可。
